open_time,open,high,low,close,volume,close_time
2026-01-01T23:16:00.000Z,88610.72000000,88653.73000000,88610.72000000,88653.73000000,2.40769000,2026-01-01T23:16:59.999Z
2026-01-01T23:17:00.000Z,88653.72000000,88700.00000000,88646.77000000,88699.99000000,7.38312000,2026-01-01T23:17:59.999Z
2026-01-01T23:18:00.000Z,88699.99000000,88700.00000000,88686.09000000,88697.84000000,4.06351000,2026-01-01T23:18:59.999Z
2026-01-01T23:19:00.000Z,88697.84000000,88697.84000000,88688.34000000,88688.34000000,2.56657000,2026-01-01T23:19:59.999Z
2026-01-01T23:20:00.000Z,88688.35000000,88764.00000000,88688.34000000,88736.61000000,34.73120000,2026-01-01T23:20:59.999Z
2026-01-01T23:21:00.000Z,88736.60000000,88791.12000000,88736.60000000,88782.00000000,100.83135000,2026-01-01T23:21:59.999Z
2026-01-01T23:22:00.000Z,88782.00000000,88791.22000000,88775.96000000,88784.82000000,10.20212000,2026-01-01T23:22:59.999Z
2026-01-01T23:23:00.000Z,88784.83000000,88784.83000000,88758.82000000,88767.66000000,6.24116000,2026-01-01T23:23:59.999Z
2026-01-01T23:24:00.000Z,88767.66000000,88767.66000000,88767.65000000,88767.66000000,1.67023000,2026-01-01T23:24:59.999Z
2026-01-01T23:25:00.000Z,88767.65000000,88767.66000000,88767.65000000,88767.65000000,0.35988000,2026-01-01T23:25:59.999Z
2026-01-01T23:26:00.000Z,88767.65000000,88767.66000000,88729.58000000,88729.58000000,12.68393000,2026-01-01T23:26:59.999Z
2026-01-01T23:27:00.000Z,88729.58000000,88740.01000000,88720.00000000,88740.01000000,3.00064000,2026-01-01T23:27:59.999Z
2026-01-01T23:28:00.000Z,88740.01000000,88740.01000000,88735.81000000,88735.82000000,2.37661000,2026-01-01T23:28:59.999Z
2026-01-01T23:29:00.000Z,88735.82000000,88735.82000000,88735.05000000,88735.06000000,1.86448000,2026-01-01T23:29:59.999Z
